f,s,d,N,pi_s,K,theta,w_p,w_e,v
111,1,10,20000,1.2,5,0.0247742567260818,0.7191439437100633,0.8616593227229382,[0.16716063 0.07446409 0.63102495 0.04926842 0.07808192]
111,2,10,20000,1.2,5,0.0247742567260818,0.7191439437100633,0.8616593227229382,[0.16716063 0.07446409 0.63102495 0.04926842 0.07808192]
111,3,10,20000,1.2,5,0.0247742567260818,0.7191439437100633,0.8616593227229382,[0.16716063 0.07446409 0.63102495 0.04926842 0.07808192]
111,4,10,20000,1.2,5,0.0247742567260818,0.7191439437100633,0.8616593227229382,[0.16716063 0.07446409 0.63102495 0.04926842 0.07808192]
111,5,10,20000,1.2,5,0.0247742567260818,0.7191439437100633,0.8616593227229382,[0.16716063 0.07446409 0.63102495 0.04926842 0.07808192]
111,6,10,20000,1.2,5,0.0247742567260818,0.7191439437100633,0.8616593227229382,[0.16716063 0.07446409 0.63102495 0.04926842 0.07808192]
111,7,10,20000,1.2,5,0.0247742567260818,0.7191439437100633,0.8616593227229382,[0.16716063 0.07446409 0.63102495 0.04926842 0.07808192]
111,8,10,20000,1.2,5,0.0247742567260818,0.7191439437100633,0.8616593227229382,[0.16716063 0.07446409 0.63102495 0.04926842 0.07808192]
111,9,10,20000,1.2,5,0.0247742567260818,0.7191439437100633,0.8616593227229382,[0.16716063 0.07446409 0.63102495 0.04926842 0.07808192]
111,10,10,20000,1.2,5,0.0247742567260818,0.7191439437100633,0.8616593227229382,[0.16716063 0.07446409 0.63102495 0.04926842 0.07808192]
112,1,10,20000,1.2,2,0.9366873947165688,0.1521793819964353,0.938923961844842,[0.6688069 0.3311931]
112,2,10,20000,1.2,2,0.9366873947165688,0.1521793819964353,0.938923961844842,[0.6688069 0.3311931]
112,3,10,20000,1.2,2,0.9366873947165688,0.1521793819964353,0.938923961844842,[0.6688069 0.3311931]
112,4,10,20000,1.2,2,0.9366873947165688,0.1521793819964353,0.938923961844842,[0.6688069 0.3311931]
112,5,10,20000,1.2,2,0.9366873947165688,0.1521793819964353,0.938923961844842,[0.6688069 0.3311931]
112,6,10,20000,1.2,2,0.9366873947165688,0.1521793819964353,0.938923961844842,[0.6688069 0.3311931]
112,7,10,20000,1.2,2,0.9366873947165688,0.1521793819964353,0.938923961844842,[0.6688069 0.3311931]
112,8,10,20000,1.2,2,0.9366873947165688,0.1521793819964353,0.938923961844842,[0.6688069 0.3311931]
112,9,10,20000,1.2,2,0.9366873947165688,0.1521793819964353,0.938923961844842,[0.6688069 0.3311931]
112,10,10,20000,1.2,2,0.9366873947165688,0.1521793819964353,0.938923961844842,[0.6688069 0.3311931]
113,1,10,20000,1.2,5,0.3338213232522128,0.0940447029406887,0.7752245567773741,[0.00317388 0.05322486 0.46715758 0.20515092 0.27129276]
113,2,10,20000,1.2,5,0.3338213232522128,0.0940447029406887,0.7752245567773741,[0.00317388 0.05322486 0.46715758 0.20515092 0.27129276]
113,3,10,20000,1.2,5,0.3338213232522128,0.0940447029406887,0.7752245567773741,[0.00317388 0.05322486 0.46715758 0.20515092 0.27129276]
113,4,10,20000,1.2,5,0.3338213232522128,0.0940447029406887,0.7752245567773741,[0.00317388 0.05322486 0.46715758 0.20515092 0.27129276]
113,5,10,20000,1.2,5,0.3338213232522128,0.0940447029406887,0.7752245567773741,[0.00317388 0.05322486 0.46715758 0.20515092 0.27129276]
113,6,10,20000,1.2,5,0.3338213232522128,0.0940447029406887,0.7752245567773741,[0.00317388 0.05322486 0.46715758 0.20515092 0.27129276]
113,7,10,20000,1.2,5,0.3338213232522128,0.0940447029406887,0.7752245567773741,[0.00317388 0.05322486 0.46715758 0.20515092 0.27129276]
113,8,10,20000,1.2,5,0.3338213232522128,0.0940447029406887,0.7752245567773741,[0.00317388 0.05322486 0.46715758 0.20515092 0.27129276]
113,9,10,20000,1.2,5,0.3338213232522128,0.0940447029406887,0.7752245567773741,[0.00317388 0.05322486 0.46715758 0.20515092 0.27129276]
113,10,10,20000,1.2,5,0.3338213232522128,0.0940447029406887,0.7752245567773741,[0.00317388 0.05322486 0.46715758 0.20515092 0.27129276]
114,1,10,20000,1.2,2,0.6936804433549021,0.8081959618758281,0.8399482777455317,[0.32939702 0.67060298]
114,2,10,20000,1.2,2,0.6936804433549021,0.8081959618758281,0.8399482777455317,[0.32939702 0.67060298]
114,3,10,20000,1.2,2,0.6936804433549021,0.8081959618758281,0.8399482777455317,[0.32939702 0.67060298]
114,4,10,20000,1.2,2,0.6936804433549021,0.8081959618758281,0.8399482777455317,[0.32939702 0.67060298]
114,5,10,20000,1.2,2,0.6936804433549021,0.8081959618758281,0.8399482777455317,[0.32939702 0.67060298]
114,6,10,20000,1.2,2,0.6936804433549021,0.8081959618758281,0.8399482777455317,[0.32939702 0.67060298]
114,7,10,20000,1.2,2,0.6936804433549021,0.8081959618758281,0.8399482777455317,[0.32939702 0.67060298]
114,8,10,20000,1.2,2,0.6936804433549021,0.8081959618758281,0.8399482777455317,[0.32939702 0.67060298]
114,9,10,20000,1.2,2,0.6936804433549021,0.8081959618758281,0.8399482777455317,[0.32939702 0.67060298]
114,10,10,20000,1.2,2,0.6936804433549021,0.8081959618758281,0.8399482777455317,[0.32939702 0.67060298]
115,1,10,20000,1.2,5,0.3590449813567212,0.0758397979689569,0.8196492852886498,[0.08564448 0.1545204  0.49671838 0.09803249 0.16508425]
115,2,10,20000,1.2,5,0.3590449813567212,0.0758397979689569,0.8196492852886498,[0.08564448 0.1545204  0.49671838 0.09803249 0.16508425]
115,3,10,20000,1.2,5,0.3590449813567212,0.0758397979689569,0.8196492852886498,[0.08564448 0.1545204  0.49671838 0.09803249 0.16508425]
115,4,10,20000,1.2,5,0.3590449813567212,0.0758397979689569,0.8196492852886498,[0.08564448 0.1545204  0.49671838 0.09803249 0.16508425]
115,5,10,20000,1.2,5,0.3590449813567212,0.0758397979689569,0.8196492852886498,[0.08564448 0.1545204  0.49671838 0.09803249 0.16508425]
115,6,10,20000,1.2,5,0.3590449813567212,0.0758397979689569,0.8196492852886498,[0.08564448 0.1545204  0.49671838 0.09803249 0.16508425]
115,7,10,20000,1.2,5,0.3590449813567212,0.0758397979689569,0.8196492852886498,[0.08564448 0.1545204  0.49671838 0.09803249 0.16508425]
115,8,10,20000,1.2,5,0.3590449813567212,0.0758397979689569,0.8196492852886498,[0.08564448 0.1545204  0.49671838 0.09803249 0.16508425]
115,9,10,20000,1.2,5,0.3590449813567212,0.0758397979689569,0.8196492852886498,[0.08564448 0.1545204  0.49671838 0.09803249 0.16508425]
115,10,10,20000,1.2,5,0.3590449813567212,0.0758397979689569,0.8196492852886498,[0.08564448 0.1545204  0.49671838 0.09803249 0.16508425]
116,1,10,20000,1.2,2,0.4763455867554041,0.1038982564930936,0.920562429631632,[0.2383039 0.7616961]
116,2,10,20000,1.2,2,0.4763455867554041,0.1038982564930936,0.920562429631632,[0.2383039 0.7616961]
116,3,10,20000,1.2,2,0.4763455867554041,0.1038982564930936,0.920562429631632,[0.2383039 0.7616961]
116,4,10,20000,1.2,2,0.4763455867554041,0.1038982564930936,0.920562429631632,[0.2383039 0.7616961]
116,5,10,20000,1.2,2,0.4763455867554041,0.1038982564930936,0.920562429631632,[0.2383039 0.7616961]
116,6,10,20000,1.2,2,0.4763455867554041,0.1038982564930936,0.920562429631632,[0.2383039 0.7616961]
116,7,10,20000,1.2,2,0.4763455867554041,0.1038982564930936,0.920562429631632,[0.2383039 0.7616961]
116,8,10,20000,1.2,2,0.4763455867554041,0.1038982564930936,0.920562429631632,[0.2383039 0.7616961]
116,9,10,20000,1.2,2,0.4763455867554041,0.1038982564930936,0.920562429631632,[0.2383039 0.7616961]
116,10,10,20000,1.2,2,0.4763455867554041,0.1038982564930936,0.920562429631632,[0.2383039 0.7616961]
117,1,10,20000,1.2,1,0.0904624165351357,0.1618240462570226,0.8381409734947448,[1.]
117,2,10,20000,1.2,1,0.0904624165351357,0.1618240462570226,0.8381409734947448,[1.]
117,3,10,20000,1.2,1,0.0904624165351357,0.1618240462570226,0.8381409734947448,[1.]
117,4,10,20000,1.2,1,0.0904624165351357,0.1618240462570226,0.8381409734947448,[1.]
117,5,10,20000,1.2,1,0.0904624165351357,0.1618240462570226,0.8381409734947448,[1.]
117,6,10,20000,1.2,1,0.0904624165351357,0.1618240462570226,0.8381409734947448,[1.]
117,7,10,20000,1.2,1,0.0904624165351357,0.1618240462570226,0.8381409734947448,[1.]
117,8,10,20000,1.2,1,0.0904624165351357,0.1618240462570226,0.8381409734947448,[1.]
117,9,10,20000,1.2,1,0.0904624165351357,0.1618240462570226,0.8381409734947448,[1.]
117,10,10,20000,1.2,1,0.0904624165351357,0.1618240462570226,0.8381409734947448,[1.]
118,1,10,20000,1.2,2,0.8555272123095105,0.7399197087372721,0.9422740004788052,[0.49512869 0.50487131]
118,2,10,20000,1.2,2,0.8555272123095105,0.7399197087372721,0.9422740004788052,[0.49512869 0.50487131]
118,3,10,20000,1.2,2,0.8555272123095105,0.7399197087372721,0.9422740004788052,[0.49512869 0.50487131]
118,4,10,20000,1.2,2,0.8555272123095105,0.7399197087372721,0.9422740004788052,[0.49512869 0.50487131]
118,5,10,20000,1.2,2,0.8555272123095105,0.7399197087372721,0.9422740004788052,[0.49512869 0.50487131]
118,6,10,20000,1.2,2,0.8555272123095105,0.7399197087372721,0.9422740004788052,[0.49512869 0.50487131]
118,7,10,20000,1.2,2,0.8555272123095105,0.7399197087372721,0.9422740004788052,[0.49512869 0.50487131]
118,8,10,20000,1.2,2,0.8555272123095105,0.7399197087372721,0.9422740004788052,[0.49512869 0.50487131]
118,9,10,20000,1.2,2,0.8555272123095105,0.7399197087372721,0.9422740004788052,[0.49512869 0.50487131]
118,10,10,20000,1.2,2,0.8555272123095105,0.7399197087372721,0.9422740004788052,[0.49512869 0.50487131]
119,1,10,20000,1.2,5,0.3175017901585381,0.567150423277075,0.8809571380095597,[0.07638837 0.11085287 0.16834132 0.13936726 0.50505018]
119,2,10,20000,1.2,5,0.3175017901585381,0.567150423277075,0.8809571380095597,[0.07638837 0.11085287 0.16834132 0.13936726 0.50505018]
119,3,10,20000,1.2,5,0.3175017901585381,0.567150423277075,0.8809571380095597,[0.07638837 0.11085287 0.16834132 0.13936726 0.50505018]
119,4,10,20000,1.2,5,0.3175017901585381,0.567150423277075,0.8809571380095597,[0.07638837 0.11085287 0.16834132 0.13936726 0.50505018]
119,5,10,20000,1.2,5,0.3175017901585381,0.567150423277075,0.8809571380095597,[0.07638837 0.11085287 0.16834132 0.13936726 0.50505018]
119,6,10,20000,1.2,5,0.3175017901585381,0.567150423277075,0.8809571380095597,[0.07638837 0.11085287 0.16834132 0.13936726 0.50505018]
119,7,10,20000,1.2,5,0.3175017901585381,0.567150423277075,0.8809571380095597,[0.07638837 0.11085287 0.16834132 0.13936726 0.50505018]
119,8,10,20000,1.2,5,0.3175017901585381,0.567150423277075,0.8809571380095597,[0.07638837 0.11085287 0.16834132 0.13936726 0.50505018]
119,9,10,20000,1.2,5,0.3175017901585381,0.567150423277075,0.8809571380095597,[0.07638837 0.11085287 0.16834132 0.13936726 0.50505018]
119,10,10,20000,1.2,5,0.3175017901585381,0.567150423277075,0.8809571380095597,[0.07638837 0.11085287 0.16834132 0.13936726 0.50505018]
120,1,10,20000,1.2,7,0.9246635143086636,0.8178601172327999,0.8141179880816992,"[0.1207196  0.17073416 0.07973786 0.18920034 0.16399188 0.14035713
 0.13525904]"
120,2,10,20000,1.2,7,0.9246635143086636,0.8178601172327999,0.8141179880816992,"[0.1207196  0.17073416 0.07973786 0.18920034 0.16399188 0.14035713
 0.13525904]"
120,3,10,20000,1.2,7,0.9246635143086636,0.8178601172327999,0.8141179880816992,"[0.1207196  0.17073416 0.07973786 0.18920034 0.16399188 0.14035713
 0.13525904]"
120,4,10,20000,1.2,7,0.9246635143086636,0.8178601172327999,0.8141179880816992,"[0.1207196  0.17073416 0.07973786 0.18920034 0.16399188 0.14035713
 0.13525904]"
120,5,10,20000,1.2,7,0.9246635143086636,0.8178601172327999,0.8141179880816992,"[0.1207196  0.17073416 0.07973786 0.18920034 0.16399188 0.14035713
 0.13525904]"
120,6,10,20000,1.2,7,0.9246635143086636,0.8178601172327999,0.8141179880816992,"[0.1207196  0.17073416 0.07973786 0.18920034 0.16399188 0.14035713
 0.13525904]"
120,7,10,20000,1.2,7,0.9246635143086636,0.8178601172327999,0.8141179880816992,"[0.1207196  0.17073416 0.07973786 0.18920034 0.16399188 0.14035713
 0.13525904]"
120,8,10,20000,1.2,7,0.9246635143086636,0.8178601172327999,0.8141179880816992,"[0.1207196  0.17073416 0.07973786 0.18920034 0.16399188 0.14035713
 0.13525904]"
120,9,10,20000,1.2,7,0.9246635143086636,0.8178601172327999,0.8141179880816992,"[0.1207196  0.17073416 0.07973786 0.18920034 0.16399188 0.14035713
 0.13525904]"
120,10,10,20000,1.2,7,0.9246635143086636,0.8178601172327999,0.8141179880816992,"[0.1207196  0.17073416 0.07973786 0.18920034 0.16399188 0.14035713
 0.13525904]"
121,1,10,20000,1.4,5,0.5159861014270685,0.8319718497534881,0.8425900799337072,[0.25870353 0.00240774 0.15957573 0.12262277 0.45669022]
121,2,10,20000,1.4,5,0.5159861014270685,0.8319718497534881,0.8425900799337072,[0.25870353 0.00240774 0.15957573 0.12262277 0.45669022]
121,3,10,20000,1.4,5,0.5159861014270685,0.8319718497534881,0.8425900799337072,[0.25870353 0.00240774 0.15957573 0.12262277 0.45669022]
121,4,10,20000,1.4,5,0.5159861014270685,0.8319718497534881,0.8425900799337072,[0.25870353 0.00240774 0.15957573 0.12262277 0.45669022]
121,5,10,20000,1.4,5,0.5159861014270685,0.8319718497534881,0.8425900799337072,[0.25870353 0.00240774 0.15957573 0.12262277 0.45669022]
121,6,10,20000,1.4,5,0.5159861014270685,0.8319718497534881,0.8425900799337072,[0.25870353 0.00240774 0.15957573 0.12262277 0.45669022]
121,7,10,20000,1.4,5,0.5159861014270685,0.8319718497534881,0.8425900799337072,[0.25870353 0.00240774 0.15957573 0.12262277 0.45669022]
121,8,10,20000,1.4,5,0.5159861014270685,0.8319718497534881,0.8425900799337072,[0.25870353 0.00240774 0.15957573 0.12262277 0.45669022]
121,9,10,20000,1.4,5,0.5159861014270685,0.8319718497534881,0.8425900799337072,[0.25870353 0.00240774 0.15957573 0.12262277 0.45669022]
121,10,10,20000,1.4,5,0.5159861014270685,0.8319718497534881,0.8425900799337072,[0.25870353 0.00240774 0.15957573 0.12262277 0.45669022]
122,1,10,20000,1.4,7,0.213977679379865,0.8911047708693995,0.93062892083966,"[0.03931378 0.17892866 0.42353087 0.05424783 0.0858592  0.14839592
 0.06972375]"
122,2,10,20000,1.4,7,0.213977679379865,0.8911047708693995,0.93062892083966,"[0.03931378 0.17892866 0.42353087 0.05424783 0.0858592  0.14839592
 0.06972375]"
122,3,10,20000,1.4,7,0.213977679379865,0.8911047708693995,0.93062892083966,"[0.03931378 0.17892866 0.42353087 0.05424783 0.0858592  0.14839592
 0.06972375]"
122,4,10,20000,1.4,7,0.213977679379865,0.8911047708693995,0.93062892083966,"[0.03931378 0.17892866 0.42353087 0.05424783 0.0858592  0.14839592
 0.06972375]"
122,5,10,20000,1.4,7,0.213977679379865,0.8911047708693995,0.93062892083966,"[0.03931378 0.17892866 0.42353087 0.05424783 0.0858592  0.14839592
 0.06972375]"
122,6,10,20000,1.4,7,0.213977679379865,0.8911047708693995,0.93062892083966,"[0.03931378 0.17892866 0.42353087 0.05424783 0.0858592  0.14839592
 0.06972375]"
122,7,10,20000,1.4,7,0.213977679379865,0.8911047708693995,0.93062892083966,"[0.03931378 0.17892866 0.42353087 0.05424783 0.0858592  0.14839592
 0.06972375]"
122,8,10,20000,1.4,7,0.213977679379865,0.8911047708693995,0.93062892083966,"[0.03931378 0.17892866 0.42353087 0.05424783 0.0858592  0.14839592
 0.06972375]"
122,9,10,20000,1.4,7,0.213977679379865,0.8911047708693995,0.93062892083966,"[0.03931378 0.17892866 0.42353087 0.05424783 0.0858592  0.14839592
 0.06972375]"
122,10,10,20000,1.4,7,0.213977679379865,0.8911047708693995,0.93062892083966,"[0.03931378 0.17892866 0.42353087 0.05424783 0.0858592  0.14839592
 0.06972375]"
123,1,10,20000,1.4,5,0.3505359040065096,0.819828526736325,0.9353803212407512,[0.14334272 0.09989989 0.01088286 0.42255912 0.32331541]
123,2,10,20000,1.4,5,0.3505359040065096,0.819828526736325,0.9353803212407512,[0.14334272 0.09989989 0.01088286 0.42255912 0.32331541]
123,3,10,20000,1.4,5,0.3505359040065096,0.819828526736325,0.9353803212407512,[0.14334272 0.09989989 0.01088286 0.42255912 0.32331541]
123,4,10,20000,1.4,5,0.3505359040065096,0.819828526736325,0.9353803212407512,[0.14334272 0.09989989 0.01088286 0.42255912 0.32331541]
123,5,10,20000,1.4,5,0.3505359040065096,0.819828526736325,0.9353803212407512,[0.14334272 0.09989989 0.01088286 0.42255912 0.32331541]
123,6,10,20000,1.4,5,0.3505359040065096,0.819828526736325,0.9353803212407512,[0.14334272 0.09989989 0.01088286 0.42255912 0.32331541]
123,7,10,20000,1.4,5,0.3505359040065096,0.819828526736325,0.9353803212407512,[0.14334272 0.09989989 0.01088286 0.42255912 0.32331541]
123,8,10,20000,1.4,5,0.3505359040065096,0.819828526736325,0.9353803212407512,[0.14334272 0.09989989 0.01088286 0.42255912 0.32331541]
123,9,10,20000,1.4,5,0.3505359040065096,0.819828526736325,0.9353803212407512,[0.14334272 0.09989989 0.01088286 0.42255912 0.32331541]
123,10,10,20000,1.4,5,0.3505359040065096,0.819828526736325,0.9353803212407512,[0.14334272 0.09989989 0.01088286 0.42255912 0.32331541]
124,1,10,20000,1.4,5,0.7620083868826013,0.3741567257122039,0.8229419031229063,[0.03206788 0.07406523 0.57762681 0.02585589 0.29038419]
124,2,10,20000,1.4,5,0.7620083868826013,0.3741567257122039,0.8229419031229063,[0.03206788 0.07406523 0.57762681 0.02585589 0.29038419]
124,3,10,20000,1.4,5,0.7620083868826013,0.3741567257122039,0.8229419031229063,[0.03206788 0.07406523 0.57762681 0.02585589 0.29038419]
124,4,10,20000,1.4,5,0.7620083868826013,0.3741567257122039,0.8229419031229063,[0.03206788 0.07406523 0.57762681 0.02585589 0.29038419]
124,5,10,20000,1.4,5,0.7620083868826013,0.3741567257122039,0.8229419031229063,[0.03206788 0.07406523 0.57762681 0.02585589 0.29038419]
124,6,10,20000,1.4,5,0.7620083868826013,0.3741567257122039,0.8229419031229063,[0.03206788 0.07406523 0.57762681 0.02585589 0.29038419]
124,7,10,20000,1.4,5,0.7620083868826013,0.3741567257122039,0.8229419031229063,[0.03206788 0.07406523 0.57762681 0.02585589 0.29038419]
124,8,10,20000,1.4,5,0.7620083868826013,0.3741567257122039,0.8229419031229063,[0.03206788 0.07406523 0.57762681 0.02585589 0.29038419]
124,9,10,20000,1.4,5,0.7620083868826013,0.3741567257122039,0.8229419031229063,[0.03206788 0.07406523 0.57762681 0.02585589 0.29038419]
124,10,10,20000,1.4,5,0.7620083868826013,0.3741567257122039,0.8229419031229063,[0.03206788 0.07406523 0.57762681 0.02585589 0.29038419]
125,1,10,20000,1.4,5,0.7351504579785321,0.3755547005812226,0.8667470434263786,[0.01964971 0.29058499 0.05455647 0.09812912 0.53707972]
125,2,10,20000,1.4,5,0.7351504579785321,0.3755547005812226,0.8667470434263786,[0.01964971 0.29058499 0.05455647 0.09812912 0.53707972]
125,3,10,20000,1.4,5,0.7351504579785321,0.3755547005812226,0.8667470434263786,[0.01964971 0.29058499 0.05455647 0.09812912 0.53707972]
125,4,10,20000,1.4,5,0.7351504579785321,0.3755547005812226,0.8667470434263786,[0.01964971 0.29058499 0.05455647 0.09812912 0.53707972]
125,5,10,20000,1.4,5,0.7351504579785321,0.3755547005812226,0.8667470434263786,[0.01964971 0.29058499 0.05455647 0.09812912 0.53707972]
125,6,10,20000,1.4,5,0.7351504579785321,0.3755547005812226,0.8667470434263786,[0.01964971 0.29058499 0.05455647 0.09812912 0.53707972]
125,7,10,20000,1.4,5,0.7351504579785321,0.3755547005812226,0.8667470434263786,[0.01964971 0.29058499 0.05455647 0.09812912 0.53707972]
125,8,10,20000,1.4,5,0.7351504579785321,0.3755547005812226,0.8667470434263786,[0.01964971 0.29058499 0.05455647 0.09812912 0.53707972]
125,9,10,20000,1.4,5,0.7351504579785321,0.3755547005812226,0.8667470434263786,[0.01964971 0.29058499 0.05455647 0.09812912 0.53707972]
125,10,10,20000,1.4,5,0.7351504579785321,0.3755547005812226,0.8667470434263786,[0.01964971 0.29058499 0.05455647 0.09812912 0.53707972]
126,1,10,20000,1.4,2,0.4923114098026675,0.1291726493622799,0.8828195493481605,[0.06471067 0.93528933]
126,2,10,20000,1.4,2,0.4923114098026675,0.1291726493622799,0.8828195493481605,[0.06471067 0.93528933]
126,3,10,20000,1.4,2,0.4923114098026675,0.1291726493622799,0.8828195493481605,[0.06471067 0.93528933]
126,4,10,20000,1.4,2,0.4923114098026675,0.1291726493622799,0.8828195493481605,[0.06471067 0.93528933]
126,5,10,20000,1.4,2,0.4923114098026675,0.1291726493622799,0.8828195493481605,[0.06471067 0.93528933]
126,6,10,20000,1.4,2,0.4923114098026675,0.1291726493622799,0.8828195493481605,[0.06471067 0.93528933]
126,7,10,20000,1.4,2,0.4923114098026675,0.1291726493622799,0.8828195493481605,[0.06471067 0.93528933]
126,8,10,20000,1.4,2,0.4923114098026675,0.1291726493622799,0.8828195493481605,[0.06471067 0.93528933]
126,9,10,20000,1.4,2,0.4923114098026675,0.1291726493622799,0.8828195493481605,[0.06471067 0.93528933]
126,10,10,20000,1.4,2,0.4923114098026675,0.1291726493622799,0.8828195493481605,[0.06471067 0.93528933]
127,1,10,20000,1.4,1,0.1012798699627252,0.445290615190434,0.7735118782317546,[1.]
127,2,10,20000,1.4,1,0.1012798699627252,0.445290615190434,0.7735118782317546,[1.]
127,3,10,20000,1.4,1,0.1012798699627252,0.445290615190434,0.7735118782317546,[1.]
127,4,10,20000,1.4,1,0.1012798699627252,0.445290615190434,0.7735118782317546,[1.]
