f,d,N,pi_s,K,theta,w_p,w_e,v 
644,13,40000,1.8,1,0.8495733730470636,0.7762955724376585,0.9219877248800488,[1.]
645,13,40000,1.8,1,0.21800806379538795,0.17186168890235656,0.8898508653673635,[1.]
646,13,40000,1.8,6,0.30107218373644296,0.04311158093546507,0.8621269906759769,[0.15931336 0.36868919 0.01402359 0.01590842 0.04930642 0.39275902]
647,13,40000,1.8,9,0.5522952002774227,0.05142144029497717,0.8516496280175709,"[0.03539423 0.1512057  0.24268679 0.04913347 0.10139523 0.07574684
 0.06044332 0.07091118 0.21308324]"
648,13,40000,1.8,6,0.900502954441746,0.3124757353023663,0.9474965487491576,[0.00876749 0.30848657 0.15117738 0.13208948 0.08956873 0.30991036]
649,13,40000,1.8,6,0.4761588940982562,0.8199943772340447,0.9314591158601241,[0.60298741 0.20590311 0.01147515 0.03202636 0.0108989  0.13670907]
650,13,40000,1.8,3,0.9673316140553387,0.21190797515180104,0.8151612953046873,[0.01466258 0.37450056 0.61083686]
651,13,60000,1.0,3,0.1121331523593424,0.3433867814668452,0.8937563433586875,[0.25207957 0.03578299 0.71213744]
652,13,60000,1.0,6,0.2431718510714751,0.01269894902121729,0.8647569595858555,[0.23720932 0.01485748 0.30518177 0.22432974 0.18857028 0.02985142]
653,13,60000,1.0,6,0.22774380903374425,0.2705304263510005,0.9093262743486968,[0.23317738 0.01559186 0.28113012 0.16682424 0.17955798 0.12371841]
654,13,60000,1.0,3,0.15087900775065788,0.05849583263714404,0.8392073016422109,[0.31627452 0.27970288 0.4040226 ]
655,13,60000,1.0,3,0.11865002311625428,0.3909420722968456,0.8153476905205448,[0.09417553 0.08257283 0.82325164]
656,13,60000,1.0,6,0.8797986281744699,0.8731127973284541,0.9182055781330858,[0.0903183  0.17434391 0.02078675 0.16555204 0.49397834 0.05502066]
657,13,60000,1.0,1,0.48270538716959555,0.08091837166520274,0.8323512024885192,[1.]
658,13,60000,1.0,9,0.1468382574861088,0.5241815194674999,0.9160245161685512,"[0.09138109 0.02852793 0.08269267 0.13623044 0.15408218 0.05328529
 0.11720118 0.20475208 0.13184713]"
659,13,60000,1.0,9,0.18681411570185114,0.5858190289957519,0.8664104336816838,"[0.07358245 0.00386106 0.342679   0.01056251 0.01092637 0.1397309
 0.12938963 0.11357647 0.17569162]"
660,13,60000,1.0,3,0.012458016835697472,0.5905994920451263,0.8030510116191723,[0.31478486 0.13016535 0.55504979]
661,13,60000,1.2,3,0.2141306918683007,0.11085524991055713,0.8462746740386454,[0.31598856 0.02254388 0.66146755]
662,13,60000,1.2,6,0.044809504315919346,0.1172445348155645,0.933322683421892,[0.13826312 0.2028805  0.04364502 0.13801006 0.23531722 0.24188408]
663,13,60000,1.2,3,0.06665908138219068,0.299477051365299,0.7511962371140248,[0.11771917 0.57648822 0.30579262]
664,13,60000,1.2,3,0.08495454050239337,0.22822173213891672,0.8304138499821043,[0.63611827 0.13040544 0.23347629]
665,13,60000,1.2,9,0.3342606558734835,0.44115480552485115,0.9019174894319612,"[0.07753775 0.13817809 0.07338772 0.42923212 0.16884911 0.03080347
 0.01790084 0.04459296 0.01951794]"
666,13,60000,1.2,9,0.5298714099338873,0.38556147984351635,0.850443805135824,"[0.16761431 0.20986308 0.00484283 0.01342939 0.1810751  0.04130509
 0.05040514 0.2243837  0.10708135]"
667,13,60000,1.2,1,0.6021723941925242,0.46017533557655965,0.7788353314500217,[1.]
668,13,60000,1.2,6,0.35241487424696183,0.9087818003043492,0.763501548730965,[0.08670604 0.00275737 0.10741361 0.49270497 0.13391946 0.17649855]
669,13,60000,1.2,3,0.8278703431546921,0.6466671642906946,0.8913359979049411,[0.28646719 0.70793668 0.00559613]
670,13,60000,1.2,1,0.8637965660743037,0.46277172008004375,0.7556896631939742,[1.]
671,13,60000,1.4,1,0.298746801239673,0.8963717638808718,0.8627380747319109,[1.]
672,13,60000,1.4,1,0.9740574985680021,0.9015127157160009,0.8530661987678008,[1.]
673,13,60000,1.4,3,0.4999636097671514,0.1859882226682349,0.8482454852337594,[0.16268096 0.45802579 0.37929325]
674,13,60000,1.4,9,0.05303840005339089,0.6948236043694278,0.772374483628215,"[0.19627618 0.01532812 0.0553799  0.31983476 0.01003549 0.15508329
 0.04459351 0.07010417 0.13336457]"
675,13,60000,1.4,9,0.5952742572469644,0.24880524796260506,0.8994374837912112,"[0.04897281 0.0366312  0.00393872 0.04557897 0.22030651 0.22581106
 0.13694519 0.24464709 0.03716845]"
676,13,60000,1.4,1,0.17332707560351535,0.10433317718077344,0.8193167795989295,[1.]
677,13,60000,1.4,9,0.4893830906788258,0.2081917410434358,0.85176441392597,"[0.03419318 0.00466462 0.1323163  0.10349143 0.06806302 0.05431432
 0.47897131 0.05487904 0.06910677]"
678,13,60000,1.4,6,0.9669506821681617,0.9858661283865893,0.7711531266294761,"[3.59397467e-05 4.10135043e-02 3.19180571e-01 1.77270279e-01
 3.89062500e-01 7.34372065e-02]"
679,13,60000,1.4,6,0.7035776136076713,0.20792043974062588,0.8317631575859089,[0.03396663 0.13617881 0.00518451 0.11490061 0.4456144  0.26415504]
680,13,60000,1.4,6,0.2928089932496163,0.18398798362120133,0.8500065075638594,[0.16769104 0.11533981 0.41911711 0.07492129 0.08304115 0.1398896 ]
681,13,60000,1.6,9,0.5338834085637961,0.5279257173057108,0.7999537884311172,"[0.02691395 0.22249179 0.22302908 0.02078462 0.00777396 0.18198075
 0.06140941 0.01658496 0.23903149]"
682,13,60000,1.6,1,0.5630413591489658,0.32014179321867126,0.7626948621975586,[1.]
683,13,60000,1.6,6,0.45669380626246014,0.7784364447053903,0.8076393740218103,[0.23797609 0.41160181 0.18658309 0.12136548 0.0389753  0.00349823]
684,13,60000,1.6,1,0.8618119126248172,0.4784444299057584,0.8951856080900708,[1.]
685,13,60000,1.6,3,0.7924292799707178,0.9464924177111627,0.923148574077748,[0.91575157 0.06915181 0.01509662]
686,13,60000,1.6,3,0.7730631415207615,0.7154141102968037,0.753043652578339,[0.13262972 0.69743063 0.16993965]
687,13,60000,1.6,9,0.790812623209085,0.8072997752652589,0.8906030432707411,"[0.18052995 0.18357003 0.02943693 0.22236497 0.11347872 0.06939842
 0.1037616  0.00707667 0.09038272]"
688,13,60000,1.6,3,0.5215050819493275,0.5943232261996969,0.9057605977961327,[0.06678425 0.25873284 0.67448292]
689,13,60000,1.6,6,0.5494358782246703,0.8387390663359581,0.9050520454455785,[0.49539417 0.00349166 0.22774558 0.02287738 0.09210383 0.15838737]
690,13,60000,1.6,1,0.26317405235567004,0.9857756676012958,0.9358351166548458,[1.]
691,13,60000,1.8,1,0.10034512379096128,0.02398064961702883,0.7632735439801337,[1.]
692,13,60000,1.8,1,0.7246231238963502,0.8793153501198177,0.8380912296281732,[1.]
693,13,60000,1.8,1,0.28323782379808693,0.6689785042465058,0.8219271238545904,[1.]
694,13,60000,1.8,9,0.9323408279552455,0.10779904207617383,0.8638579395791116,"[0.13647498 0.14634882 0.0298501  0.20002244 0.16493049 0.11671601
 0.15203829 0.00789742 0.04572146]"
695,13,60000,1.8,6,0.4899277821634024,0.8732270713932406,0.8155821835009136,[0.22157974 0.10883757 0.20805769 0.05273444 0.16212838 0.24666217]
696,13,60000,1.8,3,0.7498915046488317,0.08666341157314189,0.9095232071049172,[0.14672291 0.73020273 0.12307437]
697,13,60000,1.8,6,0.9971756770622334,0.7380062893558237,0.8966244520251395,[0.20852838 0.03783941 0.26562474 0.26964031 0.10908172 0.10928545]
698,13,60000,1.8,1,0.13371890242227502,0.03175198903460518,0.8425522210594398,[1.]
699,13,60000,1.8,3,0.7678120243825922,0.09742264964525549,0.7657901581401032,[0.59038951 0.34110154 0.06850895]
700,13,60000,1.8,9,0.3788148297323406,0.5006801866467964,0.8173791514131511,"[0.02341378 0.18021544 0.21022744 0.02242027 0.07233378 0.07581015
 0.12392716 0.2061141  0.08553789]"
701,14,10000,1.0,1,0.059778304822238115,0.3407519075928244,0.8089476620689473,[1.]
702,14,10000,1.0,7,0.6532201714703008,0.9459683541811029,0.9377255180116093,"[0.34261637 0.07273474 0.01007203 0.09937831 0.09852165 0.21520402
 0.16147288]"
703,14,10000,1.0,7,0.942197286306185,0.7573191677355201,0.8188864326445018,"[0.05977944 0.0135153  0.15502681 0.07584826 0.13860598 0.22819601
 0.32902819]"
704,14,10000,1.0,1,0.3019700012643528,0.016330979314659565,0.9382592232184117,[1.]
705,14,10000,1.0,3,0.8282239296722673,0.062005013853267225,0.9477169974931889,[0.2063985  0.608908   0.18469351]
706,14,10000,1.0,10,0.7070230450854804,0.2612521018420976,0.8661859094871276,"[0.03136797 0.02156561 0.06825375 0.05932437 0.10984517 0.12027371
 0.32331118 0.0425739  0.21639481 0.00708954]"
707,14,10000,1.0,1,0.8090711329298096,0.6846103575087796,0.8706547240641289,[1.]
708,14,10000,1.0,1,0.7142362414334467,0.5545444255332422,0.8078462790719854,[1.]
709,14,10000,1.0,3,0.583859189950912,0.03071257261652332,0.7909419472915258,[0.14898762 0.66714484 0.18386754]
710,14,10000,1.0,7,0.9940487975487504,0.9355685683441808,0.7865344051976438,"[0.07993125 0.03197375 0.32054592 0.06880215 0.15897895 0.028652
 0.31111598]"
711,14,10000,1.2,7,0.0909621736518974,0.810495528199734,0.8673105943527504,"[0.1225579  0.37629469 0.18371142 0.11379231 0.06706145 0.03070463
 0.10587759]"
712,14,10000,1.2,1,0.4641518054687154,0.35316518784320655,0.8665867180085822,[1.]
713,14,10000,1.2,10,0.7211355056629328,0.6043999772327062,0.7582897442436191,"[0.1171674  0.00547376 0.11348686 0.10176054 0.04935935 0.16092783
 0.16021747 0.01082302 0.17176158 0.1090222 ]"
714,14,10000,1.2,7,0.8308481547599691,0.9613411304670716,0.8254576802901179,"[0.06146603 0.35928932 0.2681533  0.00084228 0.09330751 0.06401214
 0.15292942]"
715,14,10000,1.2,7,0.728670337470496,0.9840451030422066,0.8571088830138666,"[0.14920359 0.09431773 0.01043812 0.22257723 0.10254495 0.32537804
 0.09554034]"
716,14,10000,1.2,10,0.4664958436954405,0.30408825336451456,0.8892378247393002,"[0.00311764 0.2013664  0.0012257  0.0941688  0.03505269 0.04060254
 0.29081802 0.05974927 0.13261855 0.14128039]"
717,14,10000,1.2,10,0.3030422757928055,0.6354189390464117,0.7515614010928218,"[0.02380643 0.10376648 0.01608028 0.06975109 0.11038157 0.1013325
 0.06222582 0.32902657 0.00186011 0.18176916]"
718,14,10000,1.2,10,0.019038619639783372,0.6688405477763864,0.8783173602300977,"[0.0070168  0.04758106 0.07416113 0.10754575 0.07834741 0.00111481
 0.03158104 0.04754439 0.33331483 0.27179278]"
719,14,10000,1.2,7,0.8624386884441687,0.11742594618532674,0.9365138908680608,"[0.08975044 0.12069535 0.1059442  0.02694775 0.15895188 0.00755504
 0.49015533]"
720,14,10000,1.2,10,0.8555433327738646,0.08659760708286265,0.8505883768504583,"[0.13829448 0.0431412  0.03148945 0.01486878 0.45418553 0.02451969
 0.09872563 0.02010493 0.16377235 0.01089796]"
721,14,10000,1.4,7,0.5945802215607027,0.9413267384638982,0.9442626568362413,"[0.03157348 0.06638494 0.00971768 0.01625195 0.62809385 0.07611698
 0.17186112]"
722,14,10000,1.4,7,0.20457404220027864,0.9307020224456259,0.8786380932935972,"[0.13935598 0.16743667 0.06643417 0.03421494 0.13555338 0.41480481
 0.04220005]"
723,14,10000,1.4,7,0.849040997940577,0.06853682477889107,0.7503083757347982,"[0.02337278 0.01478331 0.28549058 0.02009748 0.3223136  0.05957895
 0.27436329]"
724,14,10000,1.4,10,0.3864258881471645,0.8450954426104801,0.8903270906383959,"[0.07470131 0.04435144 0.40039572 0.09330812 0.06601925 0.10497595
 0.09075669 0.04967    0.06891446 0.00690705]"
725,14,10000,1.4,1,0.7768916624718379,0.13697798490129692,0.894166246170211,[1.]
726,14,10000,1.4,10,0.2377558635421374,0.6732163370194072,0.8852584423025267,"[0.0831436  0.10054403 0.00034551 0.0496983  0.1429233  0.21565424
 0.20859257 0.00950318 0.17689067 0.0127046 ]"
727,14,10000,1.4,3,0.3822251012694614,0.471433172544497,0.9380246683116751,[0.63791015 0.32096305 0.0411268 ]
728,14,10000,1.4,1,0.49859535222821205,0.8831981316795484,0.8508774557717804,[1.]
729,14,10000,1.4,1,0.885401537770604,0.31086039828624795,0.8444907760632338,[1.]
730,14,10000,1.4,10,0.7067923983530068,0.7965291398184133,0.7794554422809589,"[0.14426456 0.1428221  0.00732957 0.03819692 0.03377999 0.13166292
 0.07623832 0.05830386 0.03204597 0.3353558 ]"
731,14,10000,1.6,7,0.25712193063295463,0.6868306210592867,0.8290670366404154,"[0.00593309 0.49434722 0.10363195 0.0685544  0.13392793 0.00106059
 0.19254481]"
732,14,10000,1.6,10,0.7001227861324959,0.12062571791488275,0.8525591303603657,"[0.05315161 0.04900358 0.01718631 0.09955005 0.11161646 0.17141109
 0.02022808 0.06541463 0.26962424 0.14281396]"
733,14,10000,1.6,7,0.6399632830809546,0.6231891642140233,0.7991131254518579,"[0.07809256 0.13318437 0.20374404 0.00129142 0.36196466 0.02476399
 0.19695897]"
734,14,10000,1.6,7,0.9651481322614619,0.6770474503169638,0.7748922709515194,"[0.45013013 0.07187036 0.01510643 0.00649463 0.07228483 0.0067651
 0.37734853]"
735,14,10000,1.6,3,0.8188705182907242,0.6842823236449734,0.8360430420976133,[0.3276944 0.5404677 0.1318379]
736,14,10000,1.6,7,0.6687601770817744,0.30125988797493697,0.8465073797383234,"[0.01167249 0.20909505 0.23316893 0.16031986 0.27586862 0.03251957
 0.07735548]"
737,14,10000,1.6,3,0.6125613189505663,0.7433101714244096,0.9140431753644039,[0.68031848 0.21759521 0.10208631]
738,14,10000,1.6,7,0.21648828279111942,0.5768625114367139,0.8478320508150631,"[0.01277165 0.19945256 0.01887241 0.02609563 0.3313398  0.17533884
 0.2361291 ]"
739,14,10000,1.6,7,0.672644396528495,0.05214948850215158,0.9300458007961875,"[0.39820403 0.06656013 0.06026539 0.11762062 0.0908524  0.21216214
 0.0543353 ]"
740,14,10000,1.6,7,0.5060289047580393,0.5927452573335493,0.9238793103667673,"[0.0088199  0.00697268 0.31404238 0.01033613 0.11094137 0.01451906
 0.53436849]"
741,14,10000,1.8,7,0.4667922934549088,0.1805122941209615,0.8876445066760864,"[0.03131128 0.14149176 0.16355622 0.13535794 0.36097215 0.07733967
 0.08997098]"
742,14,10000,1.8,1,0.4146966328321391,0.6416186523135622,0.8205461808979562,[1.]
743,14,10000,1.8,7,0.4235097284506656,0.5512257671935251,0.758828389720272,"[0.11900367 0.34022743 0.10146454 0.00792669 0.12409416 0.02080119
 0.28648231]"
744,14,10000,1.8,1,0.7111848484270883,0.051466110657630675,0.7603659283009241,[1.]
745,14,10000,1.8,1,0.983554047717108,0.1204869806205247,0.8862395368034377,[1.]
746,14,10000,1.8,1,0.7436105352446059,0.9224958711570561,0.9102590269907747,[1.]
747,14,10000,1.8,10,0.6660576810550457,0.9476454040955382,0.8488042710801741,"[0.12365304 0.12607388 0.0140872  0.06332243 0.05263813 0.41827414
 0.07378971 0.10279696 0.01770917 0.00765536]"
748,14,10000,1.8,3,0.6804897517428085,0.0315501352999644,0.774812374651122,[0.49663129 0.13466093 0.36870779]
749,14,10000,1.8,7,0.08148988081736919,0.8585282076887175,0.9092646406726376,"[0.01095181 0.14846872 0.00953805 0.64500285 0.04511121 0.03180255
 0.10912481]"
750,14,10000,1.8,1,0.8385424516199343,0.5897392939146686,0.8688141496544082,[1.]
751,14,20000,1.0,3,0.21342207646767886,0.4321088160841876,0.762691621257716,[0.48770045 0.35920037 0.15309918]
752,14,20000,1.0,1,0.8655420174623446,0.5955676585126292,0.899668872718911,[1.]
753,14,20000,1.0,3,0.47504838084756607,0.06654852712802704,0.8742121665808873,[0.62056597 0.0156373  0.36379673]
754,14,20000,1.0,10,0.08253039228119752,0.8794266169981635,0.8452579993664643,"[7.71495255e-02 2.08893785e-01 1.74603645e-01 2.65406589e-01
 7.55802729e-02 1.10172724e-01 6.45913256e-03 1.20528118e-04
 8.04326480e-02 1.18114974e-03]"
755,14,20000,1.0,10,0.1486336947245599,0.49345245728126674,0.8308855801351303,"[0.07232179 0.0259349  0.01182508 0.02702591 0.22982677 0.05943734
 0.00841098 0.16124303 0.30366401 0.10031019]"
756,14,20000,1.0,1,0.14490068843968218,0.30736232649712997,0.7906042981431419,[1.]
757,14,20000,1.0,3,0.8718070119447066,0.7389722723491652,0.7844779055878932,[0.61732208 0.2471166  0.13556132]
758,14,20000,1.0,1,0.7585487781658887,0.4032529756187783,0.8489186179926101,[1.]
759,14,20000,1.0,10,0.6358264065827058,0.38277431877478796,0.8571541722267108,"[0.01094914 0.15886158 0.03637899 0.0071326  0.04950123 0.12177865
 0.00200442 0.42157501 0.11696036 0.07485802]"
760,14,20000,1.0,3,0.18641024904147196,0.7327115999131919,0.9230932022260062,[2.99076985e-04 2.03821360e-01 7.95879563e-01]
761,14,20000,1.2,1,0.755973037968664,0.11473426859128269,0.7823070408351478,[1.]
762,14,20000,1.2,3,0.7109081596271308,0.8731279663936125,0.8723399341588965,[0.49063812 0.14739771 0.36196416]
763,14,20000,1.2,3,0.24829879112662834,0.16579437228963365,0.8530976810917156,[0.12617795 0.17772644 0.69609561]
764,14,20000,1.2,3,0.2574391544294765,0.11525410323076028,0.8819304191979023,[0.15854885 0.32789304 0.51355811]
765,14,20000,1.2,7,0.5946559328079383,0.45182139877906385,0.8513376844709194,"[0.18346293 0.15207884 0.00513156 0.02585076 0.19763414 0.40195254
 0.03388923]"
766,14,20000,1.2,7,0.2790890688250176,0.5264058616040463,0.8149729269373345,"[0.00806396 0.23627515 0.18970391 0.00406953 0.01549811 0.02449794
 0.52189139]"
767,14,20000,1.2,7,0.13846726398517062,0.7193164899056328,0.8569085524369394,"[0.0382356  0.01590096 0.1970348  0.09710811 0.13140056 0.48634094
 0.03397903]"
768,14,20000,1.2,10,0.021363270736076134,0.10409705392290713,0.7794302336066137,"[0.10280292 0.02234731 0.13814989 0.31616652 0.0169621  0.14332416
 0.02431637 0.0248929  0.16811267 0.04292516]"
769,14,20000,1.2,7,0.1724409959455967,0.5201401408114645,0.8265672329759837,"[0.24388811 0.11661776 0.03679468 0.01789162 0.19193895 0.05006415
 0.34280473]"
770,14,20000,1.2,3,0.8833980232415888,0.577897917341092,0.9489819382839091,[0.21807195 0.250962   0.53096605]
771,14,20000,1.4,7,0.5698497232209935,0.23020670785610275,0.768657276863349,"[0.04164022 0.18038229 0.11374997 0.09030776 0.03599654 0.07053439
 0.46738884]"
772,14,20000,1.4,10,0.6925826131701996,0.3834556298003053,0.8383335223299673,"[0.06926417 0.07838838 0.25777281 0.17669603 0.18239271 0.11759991
 0.00428528 0.01519166 0.04090656 0.05750249]"
773,14,20000,1.4,7,0.8669107901115944,0.20390696640471093,0.914946063799028,"[0.26383796 0.04413918 0.03811959 0.13749991 0.3900828  0.01339986
 0.1129207 ]"
774,14,20000,1.4,7,0.8981524524111628,0.3321307406098855,0.8861745520720551,"[0.3268134  0.08521301 0.14302346 0.23513115 0.2051079  0.00109096
 0.00362012]"
775,14,20000,1.4,3,0.04150968242174968,0.6689687134703938,0.8132081447544915,[0.2961352  0.39144609 0.31241871]
776,14,20000,1.4,3,0.07564625248184775,0.4776094489962985,0.8075922073857584,[0.36162341 0.41765824 0.22071835]
777,14,20000,1.4,1,0.9333829819549685,0.7194718711550062,0.876603952259174,[1.]
778,14,20000,1.4,7,0.6834527611043345,0.499396180524999,0.820310919988106,"[2.85463338e-04 3.99716104e-01 3.14798847e-01 4.11379753e-03
 2.13167158e-01 6.35256724e-02 4.39295744e-03]"
779,14,20000,1.4,7,0.011833816824616039,0.03245737117872561,0.9415302519204194,"[0.15948987 0.09802563 0.14857124 0.01487002 0.29092276 0.17270471
 0.11541577]"
780,14,20000,1.4,7,0.8521356692696176,0.04152487298464195,0.9111998674710864,"[0.00720374 0.15054877 0.28629451 0.03797336 0.11079427 0.0951812
 0.31200415]"
781,14,20000,1.6,7,0.9118455225016281,0.7630492484941973,0.7516556095994253,"[0.25739477 0.21507054 0.0350769  0.01792093 0.18280699 0.28034582
 0.01138406]"
782,14,20000,1.6,1,0.9380849880576787,0.4813868975545255,0.7628082353430363,[1.]
